,time,open,high,low,close,volume,ticker
314,4/7/2017,15480,15480,15130,15480,17800,TV2
315,4/10/2017,15480,15600,15330,15440,5910,TV2
316,4/11/2017,15270,15610,15270,15610,5950,TV2
317,4/12/2017,15570,15880,15570,15750,4614,TV2
318,4/13/2017,15610,15820,15610,15750,6895,TV2
319,4/14/2017,15750,15750,15410,15530,11525,TV2
320,4/17/2017,15480,15600,15410,15410,2535,TV2
321,4/18/2017,15670,15670,15410,15610,4455,TV2
322,4/19/2017,15610,15990,15610,15960,18709,TV2
323,4/20/2017,15960,16079,15960,16079,3946,TV2
324,4/21/2017,14480,16079,14480,15900,6580,TV2
325,4/24/2017,15960,15960,15960,15960,1989,TV2
326,4/25/2017,15620,15950,15620,15950,800,TV2
327,4/26/2017,15890,15890,15680,15750,2021,TV2
328,4/27/2017,15690,15750,15550,15620,8450,TV2
329,4/28/2017,15860,16030,15680,15960,7425,TV2
330,5/3/2017,15610,15610,14760,14930,50970,TV2
331,5/4/2017,14940,15060,14880,14880,13150,TV2
332,5/5/2017,14880,14930,14850,14920,6426,TV2
333,5/8/2017,14920,14920,14770,14770,25131,TV2
334,5/9/2017,14770,14770,14680,14680,8015,TV2
335,5/10/2017,14680,14710,14430,14430,14020,TV2
336,5/11/2017,14540,14670,14430,14570,11100,TV2
337,5/12/2017,14570,14640,14460,14500,7000,TV2
338,5/15/2017,14450,14610,14230,14500,10300,TV2
339,5/16/2017,14500,14540,14430,14500,10013,TV2
340,5/17/2017,14390,14540,14370,14440,12900,TV2
341,5/18/2017,14500,14710,14500,14680,18954,TV2
342,5/19/2017,14710,14750,14680,14710,13913,TV2
343,5/22/2017,14710,15180,14710,14790,15000,TV2
344,5/23/2017,14870,14870,14440,14440,25435,TV2
345,5/24/2017,14790,14790,14440,14440,1950,TV2
346,5/25/2017,14450,14630,14450,14450,2768,TV2
347,5/26/2017,14810,14810,14470,14630,700,TV2
348,5/29/2017,14630,14630,14430,14430,4405,TV2
349,5/30/2017,14430,14430,14190,14350,900,TV2
350,5/31/2017,14190,14350,14070,14070,7800,TV2
351,6/1/2017,13950,14070,13950,14070,1658,TV2
352,6/2/2017,14390,14390,14350,14350,1100,TV2
353,6/5/2017,14070,14190,12910,13840,9491,TV2
354,6/6/2017,14110,14270,14110,14270,3300,TV2
355,6/7/2017,14270,14350,14030,14270,2230,TV2
356,6/8/2017,14150,14150,14150,14150,610,TV2
357,6/9/2017,13800,14150,13800,13900,1400,TV2
358,6/12/2017,12910,14170,12910,13990,400,TV2
359,6/13/2017,13630,13670,13590,13670,4325,TV2
360,6/14/2017,13640,13850,13640,13710,3100,TV2
361,6/15/2017,13910,13910,13830,13910,3000,TV2
362,6/16/2017,13870,13920,13810,13810,1810,TV2
363,6/19/2017,13810,13810,13730,13730,1100,TV2
364,6/20/2017,14260,14260,13620,13710,11200,TV2
365,6/21/2017,13620,13630,13520,13620,5621,TV2
366,6/22/2017,13620,13630,13470,13470,2300,TV2
367,6/23/2017,13470,13560,13470,13560,710,TV2
368,6/26/2017,14830,14830,13620,13710,500,TV2
369,6/27/2017,13570,13670,13570,13620,4300,TV2
370,6/28/2017,13560,13790,13560,13790,5000,TV2
371,6/29/2017,13790,14030,13790,13950,3600,TV2
372,6/30/2017,13970,13970,13720,13950,1315,TV2
373,7/3/2017,13950,14350,13950,14310,19420,TV2
374,7/4/2017,13980,14190,13980,14110,2104,TV2
375,7/5/2017,13880,14190,13880,14190,1100,TV2
376,7/6/2017,14040,14080,14030,14030,600,TV2
377,7/7/2017,14030,14030,13790,13790,6800,TV2
378,7/10/2017,14030,14030,13870,13870,1100,TV2
379,7/11/2017,12820,13870,12820,13860,7000,TV2
380,7/12/2017,13560,13860,13510,13610,3330,TV2
381,7/13/2017,13950,13950,13550,13870,4595,TV2
382,7/14/2017,13910,14020,13880,13910,7564,TV2
383,7/17/2017,13720,13720,13700,13700,1250,TV2
384,7/18/2017,13690,13790,13690,13700,2192,TV2
385,7/19/2017,13710,13710,13230,13710,1845,TV2
386,7/20/2017,13630,13630,13550,13620,1690,TV2
387,7/21/2017,13950,13950,13390,13470,3019,TV2
388,7/24/2017,13470,13470,13220,13220,9204,TV2
389,7/25/2017,13190,13220,13150,13220,3948,TV2
390,7/26/2017,13150,13220,13150,13210,1600,TV2
391,7/27/2017,12870,13310,12870,13310,3537,TV2
392,7/28/2017,13620,13620,13350,13420,4142,TV2
393,7/31/2017,13430,13790,13300,13300,11410,TV2
394,8/1/2017,13390,13390,11980,11980,31655,TV2
395,8/2/2017,12100,12100,11550,11870,11728,TV2
396,8/3/2017,12020,12190,11830,11830,8443,TV2
397,8/4/2017,11950,11950,10650,11140,38447,TV2
398,8/7/2017,11220,11220,10980,11060,8019,TV2
399,8/8/2017,10830,10980,10830,10980,17980,TV2
400,8/9/2017,10980,10980,10750,10860,10425,TV2
401,8/10/2017,10900,10900,10540,10540,9320,TV2
402,8/11/2017,10660,10660,10180,10180,22806,TV2
403,8/14/2017,10180,10430,10180,10420,1705,TV2
404,8/15/2017,10430,11420,10430,11150,10590,TV2
405,8/16/2017,11150,11150,10700,10700,12910,TV2
406,8/17/2017,10750,11200,10750,11110,13770,TV2
407,8/18/2017,11230,11230,10990,11190,5408,TV2
408,8/21/2017,11020,11180,11020,11180,11530,TV2
409,8/22/2017,11150,11190,11060,11060,9447,TV2
410,8/23/2017,10900,11150,10900,11150,1810,TV2
411,8/24/2017,11230,11230,11150,11180,1941,TV2
412,8/25/2017,11110,11180,11110,11140,4166,TV2
413,8/28/2017,10950,11230,10950,11230,3345,TV2
414,8/29/2017,11150,11230,11060,11230,11730,TV2
415,8/30/2017,11230,11230,11150,11150,11130,TV2
416,8/31/2017,11150,11150,11060,11060,4425,TV2
417,9/1/2017,11060,11230,11060,11150,2669,TV2
418,9/5/2017,11060,11230,11060,11150,9965,TV2
419,9/6/2017,11230,11260,11230,11260,6166,TV2
420,9/7/2017,11230,11260,11230,11260,13930,TV2
421,9/8/2017,11260,11260,11150,11220,7130,TV2
422,9/11/2017,11160,11220,11060,11200,7812,TV2
423,9/12/2017,11150,11200,11060,11060,9600,TV2
424,9/13/2017,11060,11060,10900,10900,7850,TV2
425,9/14/2017,10830,10920,10790,10900,12831,TV2
426,9/15/2017,10920,10920,10830,10830,765,TV2
427,9/18/2017,10840,10840,10830,10830,1510,TV2
428,9/19/2017,10660,10800,10660,10800,11670,TV2
429,9/20/2017,10830,10980,10830,10980,3720,TV2
430,9/21/2017,11060,11060,11050,11050,841,TV2
431,9/22/2017,11110,11290,11110,11290,3806,TV2
432,9/25/2017,11380,11380,11110,11150,3035,TV2
433,9/26/2017,11110,11110,11010,11010,3880,TV2
434,9/27/2017,10980,10980,10940,10940,1980,TV2
435,9/28/2017,10900,11060,10750,11060,2325,TV2
436,9/29/2017,10980,10980,10980,10980,100,TV2
437,10/2/2017,10750,10970,10750,10830,1900,TV2
438,10/3/2017,10750,10750,10430,10660,17505,TV2
439,10/4/2017,10510,10660,10510,10540,3122,TV2
440,10/5/2017,10740,10750,10500,10500,3146,TV2
441,10/6/2017,10510,10580,10500,10510,4269,TV2
442,10/9/2017,10260,10560,10260,10440,1500,TV2
443,10/10/2017,10580,10730,10570,10730,439,TV2
444,10/11/2017,10660,10660,10660,10660,105,TV2
445,10/12/2017,10660,10660,10430,10430,2953,TV2
446,10/13/2017,10430,10430,10280,10280,16450,TV2
