,time,open,high,low,close,volume,ticker
481,12/1/2017,83150,85130,82260,84270,72105,VCS
482,12/4/2017,84050,84760,83330,83510,51407,VCS
483,12/5/2017,84050,84400,81540,81540,134363,VCS
484,12/6/2017,81540,82260,80510,81540,84586,VCS
485,12/7/2017,83620,83620,81650,81650,43653,VCS
486,12/8/2017,83690,84580,83330,84230,137686,VCS
487,12/11/2017,84400,86770,84230,85910,164673,VCS
488,12/12/2017,86560,86880,84050,86560,95506,VCS
489,12/13/2017,86910,88480,86560,88160,74209,VCS
490,12/14/2017,88620,90840,88160,90840,111604,VCS
491,12/15/2017,90840,92630,90840,91920,56705,VCS
492,12/18/2017,91920,91920,86910,89020,339200,VCS
493,12/19/2017,89060,89060,86190,87270,120132,VCS
494,12/20/2017,86560,88700,86560,87700,82168,VCS
495,12/21/2017,87700,88300,87270,87270,78602,VCS
496,12/22/2017,87270,87630,85480,85480,179060,VCS
